feature,bucket,regime,side,horizon,label,sample_count,cluster_count,raw_expectancy_bps,expectancy_after_5_bps,expectancy_after_7_5_bps,expectancy_after_10_bps,pf_after_5_bps,pf_after_7_5_bps,pf_after_10_bps,win_rate_after_5_bps,win_rate_after_7_5_bps,win_rate_after_10_bps,gross_profit_after_5_bps,gross_loss_after_5_bps,gross_profit_after_7_5_bps,gross_loss_after_7_5_bps,gross_profit_after_10_bps,gross_loss_after_10_bps,win_count_after_5_bps,loss_count_after_5_bps,win_count_after_7_5_bps,loss_count_after_7_5_bps,win_count_after_10_bps,loss_count_after_10_bps,win_rate,profit_factor,average_forward_return,median_forward_return,worst_month_expectancy,worst_symbol_expectancy,leave_one_symbol_out_passed,leave_one_month_out_passed,leave_one_quarter_out_passed,top_symbol_contribution_pct,top_month_contribution_pct,top_quarter_contribution_pct
SessionUTC,asia,compressed_down,long,240m,WEAK_EDGE,10318,7817,7.443227,2.443227,-0.056773,-2.556773,1.039798,0.999094,0.960028,49.496026,48.536538,47.635201,658635.753154,633426.541480,645995.061397,646580.849724,633598.528754,659979.317081,5107,5211,5008,5310,4915,5403,49.496026,1.039798,7.443227,3.400000,-68.985748,-1.503909,true,false,false,36.170392,24.246467,41.452428
BTCContext60,btc_up_strong,range,long,120m,WEAK_EDGE,10002,7967,6.969783,1.969783,-0.530217,-3.030217,1.036278,0.990459,0.946720,49.400120,48.480304,47.560488,562780.583962,543078.809431,550548.815457,555852.040926,538542.198656,568850.424124,4941,5061,4849,5153,4757,5245,49.400120,1.036278,6.969783,3.600000,-30.397873,-2.187732,true,true,true,32.526870,24.097506,34.824554
CloseRelativeEMA20,below_ema20_strong,trend_down,long,120m,WEAK_EDGE,13207,9671,6.887403,1.887403,-0.612597,-3.112597,1.025003,0.992008,0.960010,53.850231,53.055198,52.381313,1021897.517281,996970.582747,1004244.732831,1012335.298298,986846.922876,1027954.988343,7112,6095,7007,6200,6918,6289,53.850231,1.025003,6.887403,17.700000,-38.834945,-3.243333,true,false,false,35.486756,30.719813,50.297891
ETHContext60,eth_down,compressed_down,short,240m,WEAK_EDGE,14985,12760,6.794482,1.794482,-0.705518,-3.205518,1.028925,0.988860,0.950413,48.682015,47.874541,47.040374,956538.986064,929648.674446,938438.919322,949011.107704,920651.421164,968686.109546,7295,7690,7174,7811,7049,7936,48.682015,1.028925,6.794482,0.900000,-37.196893,-4.676083,true,false,false,42.849865,33.337473,72.540357
SessionUTC,late_us,compressed_up,long,240m,WEAK_EDGE,8395,5804,6.791427,1.791427,-0.708573,-3.208573,1.029958,0.988393,0.948513,50.363311,49.612865,48.719476,517037.441451,501998.408000,506544.947168,512493.413717,496222.019704,523157.986253,4228,4167,4165,4230,4090,4305,50.363311,1.029958,6.791427,6.000000,-80.830958,-19.051940,true,false,false,36.340543,31.450774,44.207226
BTCContext60,btc_down_strong,trend_up,long,15m,WEAK_EDGE,928,814,6.764681,1.764681,-0.735319,-3.235319,1.065534,0.973930,0.890482,50.107759,47.629310,45.150862,26626.715335,24989.091081,25492.122621,26174.498367,24412.163567,27414.539313,465,463,442,486,419,509,50.107759,1.065534,6.764681,5.350000,-32.253669,-8.855847,false,true,true,44.362022,24.077230,40.353765
ATRPct14,atr_pct_14_mid,trend_down,long,240m,WEAK_EDGE,44654,24466,6.757906,1.757906,-0.742094,-3.242094,1.021152,0.991197,0.962082,52.725400,52.087159,51.498186,3789624.032308,3711126.514185,3731117.650685,3764255.132562,3673314.800892,3818087.282768,23544,21110,23259,21395,22996,21658,52.725400,1.021152,6.757906,16.400000,-33.555398,-6.763837,true,false,false,43.622378,32.003585,43.916303
RealizedVol60,realized_vol_60_low,compressed_down,short,240m,WEAK_EDGE,28359,21606,6.689873,1.689873,-0.810127,-3.310127,1.029999,0.985942,0.943846,48.594802,47.653302,46.651857,1645416.150586,1597493.030835,1611268.424822,1634242.805071,1577821.180553,1671693.060802,13781,14578,13514,14845,13230,15129,48.594802,1.029999,6.689873,1.300000,-41.039581,-5.709496,true,false,false,32.100596,23.521181,69.472789
BTCContext60,btc_down_strong,trend_up,long,60m,WEAK_EDGE,928,814,6.524005,1.524005,-0.975995,-3.475995,1.029600,0.981532,0.935912,46.228448,44.935345,43.965517,49193.298088,47779.021844,48137.402535,49043.126291,47107.160174,50332.883930,429,499,417,511,408,520,46.228448,1.029600,6.524005,-3.450000,-60.020513,-19.255999,false,false,false,44.628786,24.960021,35.856514
BTCContext60,btc_down_strong,range,long,240m,WEAK_EDGE,9567,7600,5.694398,0.694398,-1.805602,-4.305602,1.008355,0.978590,0.949689,51.395422,50.653287,49.879795,801771.852181,795128.549288,789565.403753,806839.600860,777554.469747,818746.166854,4917,4650,4846,4721,4772,4795,51.395422,1.008355,5.694398,9.300000,-72.498461,-11.657183,false,false,false,28.519451,30.956213,52.590456
SessionUTC,europe,range,short,240m,WEAK_EDGE,61231,27836,5.584769,0.584769,-1.915231,-4.415231,1.009975,0.968012,0.927789,50.489131,49.594160,48.749816,3625456.075757,3589650.109216,3548837.375740,3666108.909199,3473544.563415,3743893.596874,30915,30316,30367,30864,29850,31381,50.489131,1.009975,5.584769,6.400000,-38.978262,-9.713826,false,false,false,35.917446,27.607688,50.724883
BTCContext60,btc_up_strong,compressed_up,long,120m,WEAK_EDGE,12427,9282,5.561348,0.561348,-1.938652,-4.438652,1.010663,0.964061,0.919689,48.555564,47.461173,46.527722,661161.866487,654185.989646,646249.365670,670340.988829,631656.778023,686815.901182,6034,6393,5898,6529,5782,6645,48.555564,1.010663,5.561348,1.600000,-23.596402,-6.982588,false,false,false,41.989686,19.716528,94.169001
Return15,return15_down,trend_up,long,240m,WEAK_EDGE,2286,2245,5.511281,0.511281,-1.988719,-4.488719,1.007354,0.971913,0.937748,49.300087,48.162730,47.725284,160099.500669,158930.711279,157314.029741,161860.240351,154573.118020,164834.328630,1127,1159,1101,1185,1091,1195,49.300087,1.007354,5.511281,2.000000,-66.644663,-18.018063,false,false,false,43.110397,21.969135,31.931882
ETHContext60,eth_up_strong,trend_up,long,240m,WEAK_EDGE,25344,15253,5.446861,0.446861,-2.053139,-4.553139,1.006608,0.970218,0.935207,47.900884,47.099905,46.306818,1725256.398131,1713931.153138,1695152.755914,1747187.510922,1665577.737244,1780972.492251,12140,13204,11937,13407,11736,13608,47.900884,1.006608,5.446861,-1.600000,-25.599500,-2.832950,true,false,false,33.100266,29.921088,49.856772
TakerBuyRatio,taker_balanced,trend_down,long,240m,WEAK_EDGE,15801,13594,5.110466,0.110466,-2.389534,-4.889534,1.001563,0.966760,0.933147,51.117018,50.344915,49.636099,1118182.182707,1116436.708327,1098144.673043,1135901.698662,1078397.876052,1155657.401671,8077,7724,7955,7846,7843,7958,51.117018,1.001563,5.110466,8.700000,-52.795971,-9.766256,false,false,false,37.660641,27.756918,50.427555
SessionUTC,asia,compressed_up,long,120m,WEAK_EDGE,13062,9148,5.031313,0.031313,-2.468687,-4.968687,1.000763,0.941640,0.886056,49.655489,48.461185,47.205635,536314.745074,535905.732100,520293.586568,552539.573594,504683.676254,569584.663280,6486,6576,6330,6732,6166,6896,49.655489,1.000763,5.031313,4.300000,-42.100146,-3.953041,false,false,false,44.494956,23.270462,45.010219
ATRPct14,atr_pct_14_high,trend_up,long,60m,DISCOVERY_REJECTED,755,487,34.531905,29.531905,27.031905,24.531905,1.285662,1.258444,1.231816,51.523179,51.125828,50.596026,100349.008675,78052.420518,99378.039304,78968.951148,98419.488928,79897.900772,389,366,386,369,382,373,51.523179,1.285662,34.531905,12.600000,-344.068826,-50.910628,true,true,true,26.869354,46.827629,66.242340
ATRPct14,atr_pct_14_high,range,long,30m,DISCOVERY_REJECTED,1007,761,21.859908,16.859908,14.359908,11.859908,1.243305,1.203765,1.165473,53.426018,52.234359,51.837140,86758.316697,69780.389053,85426.668857,70966.241213,84117.461784,72174.534140,538,469,526,481,522,485,53.426018,1.243305,21.859908,16.900000,-103.543329,-6.239184,true,true,true,45.240694,37.022086,44.720094
CloseRelativeEMA20,above_ema20,trend_down,long,240m,DISCOVERY_REJECTED,2094,2021,15.876182,10.876182,8.376182,5.876182,1.142027,1.107693,1.074389,52.340019,51.719198,51.193887,183129.154694,160354.429572,180406.933960,162867.208839,177715.483055,165410.757934,1096,998,1083,1011,1072,1022,52.340019,1.142027,15.876182,13.800000,-40.474390,-31.344387,true,true,true,37.625338,36.574758,41.415626
RealizedVol60,realized_vol_60_mid,range,long,240m,DISCOVERY_REJECTED,31002,16617,14.935552,9.935552,7.435552,4.935552,1.103718,1.076650,1.050244,51.757951,51.216051,50.716083,3277836.191188,2969814.223461,3237926.890359,3007409.922632,3198419.846356,3045407.878630,16046,14956,15878,15124,15723,15279,51.757951,1.103718,14.935552,13.500000,-55.265030,4.363496,true,true,true,28.970324,36.232999,41.004298
RealizedVol60,realized_vol_60_mid,compressed_down,long,240m,DISCOVERY_REJECTED,9381,6861,14.484666,9.484666,6.984666,4.484666,1.099142,1.072104,1.045723,52.158618,51.636286,51.199232,986429.736903,897454.087525,974258.320875,908735.171496,962199.290942,920128.641563,4893,4488,4844,4537,4803,4578,52.158618,1.099142,14.484666,16.000000,-59.242892,-9.028602,true,true,false,31.060828,39.038822,53.104467
BTCContext60,btc_down_strong,trend_up,long,240m,DISCOVERY_REJECTED,928,814,13.523425,8.523425,6.023425,3.523425,1.096869,1.067405,1.038823,45.474138,44.827586,44.073276,89564.075663,81654.336930,88517.329707,82927.590975,87490.514027,84220.775295,422,506,416,512,409,519,45.474138,1.096869,13.523425,-9.650000,-158.812224,-24.918577,true,true,false,45.392397,27.124886,63.463258
RealizedVol60,realized_vol_60_mid,trend_up,long,240m,DISCOVERY_REJECTED,15023,8195,13.499618,8.499618,5.999618,3.499618,1.085715,1.059723,1.034389,48.445717,47.939826,47.493843,1617394.931341,1489705.163003,1599291.580955,1509159.312617,1581384.786290,1528810.017951,7278,7745,7202,7821,7135,7888,48.445717,1.085715,13.499618,-4.000000,-32.943440,-5.059473,true,true,true,25.541918,39.175720,66.434114
ATRPct14,atr_pct_14_high,trend_up,long,30m,DISCOVERY_REJECTED,755,487,12.696366,7.696366,5.196366,2.696366,1.088612,1.058901,1.030092,45.562914,44.900662,44.635762,71385.967537,65575.210911,70531.079468,66607.822841,69685.935431,67650.178805,344,411,339,416,337,418,45.562914,1.088612,12.696366,-11.700000,-142.315816,-41.700741,true,false,false,39.955473,37.263970,55.863329
CloseRelativeEMA20,above_ema20,trend_down,long,120m,DISCOVERY_REJECTED,2094,2021,12.070826,7.070826,4.570826,2.070826,1.117897,1.074733,1.033204,52.674308,52.244508,51.337154,140393.609495,125587.300109,137644.040204,128072.730818,134930.707375,130594.397989,1103,991,1094,1000,1075,1019,52.674308,1.117897,12.070826,13.800000,-43.028494,-13.977157,true,true,true,52.797776,20.506163,40.786994
Return15,return15_down_strong,range,long,240m,DISCOVERY_REJECTED,16644,13830,10.418106,5.418106,2.918106,0.418106,1.065886,1.034954,1.004933,50.288392,49.687575,49.188897,1458885.432565,1368706.476835,1438095.141186,1389526.185456,1417531.447349,1410572.491619,8370,8274,8270,8374,8187,8457,50.288392,1.065886,10.418106,6.100000,-35.009227,-0.181135,true,true,true,35.475771,36.019699,45.352508
Return15,return15_up_strong,compressed_up,long,30m,DISCOVERY_REJECTED,1271,1178,9.379691,4.379691,1.879691,-0.620309,1.097562,1.040663,0.986968,47.442958,45.790716,44.295830,62623.385866,57056.798460,61142.050228,58752.962822,59709.899873,60498.312468,603,668,582,689,563,708,47.442958,1.097562,9.379691,0.700000,-39.866614,-1.708075,true,false,false,38.379100,50.573770,63.958741
ATRPct14,atr_pct_14_high,trend_down,short,5m,DISCOVERY_REJECTED,1330,925,9.138430,4.138430,1.638430,-0.861570,1.079311,1.030525,0.984393,40.827068,39.699248,38.120301,74903.538581,69399.427087,73567.418135,71388.306641,72275.156539,73421.045044,543,787,528,802,507,823,40.827068,1.079311,9.138430,-14.500000,-75.805902,-13.247361,true,false,false,30.758864,78.288138,83.263202
ETHContext60,eth_down,compressed_up,short,120m,DISCOVERY_REJECTED,1354,1292,9.079909,4.079909,1.579909,-0.920091,1.081543,1.030822,0.982477,51.550960,50.590842,49.852290,73269.921323,67745.724708,71543.875791,69404.679176,69848.634643,71094.438028,698,656,685,669,675,679,51.550960,1.081543,9.079909,8.850000,-103.377131,-6.908666,true,true,false,45.115082,21.310211,38.742734
Return15,return15_up_strong,trend_up,long,240m,DISCOVERY_REJECTED,27060,19225,8.074130,3.074130,0.574130,-1.925870,1.038182,1.007016,0.976843,47.572062,46.929047,46.315595,2261842.316048,2178656.363357,2229877.757119,2214341.804428,2198332.326000,2250446.373310,12873,14187,12699,14361,12533,14527,47.572062,1.038182,8.074130,-4.300000,-30.874291,-4.313111,true,false,false,27.145487,46.828199,72.122154
RealizedVol60,realized_vol_60_mid,compressed_down,long,120m,DISCOVERY_REJECTED,9381,6861,7.956811,2.956811,0.456811,-2.043189,1.040581,1.006164,0.972894,50.442384,49.653555,48.981985,711262.849311,683525.001744,699523.868757,695238.521190,687955.602143,707122.754576,4732,4649,4658,4723,4595,4786,50.442384,1.040581,7.956811,6.300000,-42.877173,-6.960747,true,false,false,29.364042,38.821195,63.963150
ATRPct14,atr_pct_14_high,trend_down,long,15m,DISCOVERY_REJECTED,1330,925,7.689913,2.689913,0.189913,-2.310087,1.037280,1.002594,0.968905,58.045113,57.293233,56.616541,99543.477911,95965.893229,97625.781776,97373.197093,95735.040068,98807.455386,772,558,762,568,753,577,58.045113,1.037280,7.689913,31.650000,-111.707774,-12.638495,false,false,false,50.482658,27.055412,80.900470
ETHContext60,eth_up,compressed_down,short,240m,DISCOVERY_REJECTED,1561,1464,7.611413,2.611413,0.111413,-2.388587,1.034319,1.001440,0.969627,49.775785,49.135170,48.238309,122857.867804,118781.452154,120928.896365,120754.980714,119030.076027,122758.660377,777,784,767,794,753,808,49.775785,1.034319,7.611413,4.200000,-202.779458,-16.111175,false,false,false,73.451906,24.020654,41.619190
RealizedVol60,realized_vol_60_mid,range,long,120m,DISCOVERY_REJECTED,31002,16617,7.533456,2.533456,0.033456,-2.466544,1.034868,1.000453,0.967171,51.077350,50.477389,49.906458,2331072.365059,2252530.172194,2291712.064933,2290674.872068,2252813.568032,2329281.375167,15835,15167,15649,15353,15472,15530,51.077350,1.034868,7.533456,9.550000,-36.386103,-0.464159,true,false,false,38.668230,43.316055,52.849974
ETHContext60,eth_up,compressed_down,long,60m,DISCOVERY_REJECTED,1561,1464,7.457912,2.457912,-0.042088,-2.542088,1.066289,0.998902,0.935860,50.160154,49.071108,47.405509,61717.022174,57880.222281,59783.524058,59849.224165,57899.761429,61867.961536,783,778,766,795,740,821,50.160154,1.066289,7.457912,5.200000,-73.582398,-8.027485,false,false,false,66.637723,59.060823,78.135804
TrendSlope20,slope_down,compressed_down,short,240m,DISCOVERY_REJECTED,3761,3427,7.071656,2.071656,-0.428344,-2.928344,1.028512,0.994207,0.961088,48.976336,48.072321,47.274661,281066.646165,273275.147789,276505.874422,278116.876046,272019.759725,283033.261349,1842,1919,1808,1953,1778,1983,48.976336,1.028512,7.071656,1.400000,-90.648293,-231.695266,false,false,false,65.163054,21.504939,77.826425
Return15,return15_up_strong,compressed_down,long,60m,DISCOVERY_REJECTED,918,888,6.877554,1.877554,-0.622446,-3.122446,1.032901,0.989335,0.947669,48.474946,48.039216,47.603486,54111.420198,52387.825534,53005.714821,53577.120158,51908.625904,54775.031241,445,473,441,477,437,481,48.474946,1.032901,6.877554,0.000000,-65.620779,-5.723354,false,false,false,54.455739,25.739838,51.434394
Return15,return15_down_strong,compressed_up,long,15m,DISCOVERY_REJECTED,823,788,6.740165,1.740165,-0.759835,-3.259835,1.058212,0.975654,0.899916,47.995140,46.294046,44.835966,26034.441355,24602.285488,25060.053338,25685.397470,24123.007577,26805.851710,395,428,381,442,369,454,47.995140,1.058212,6.740165,1.400000,-61.946157,-7.265698,false,false,false,47.542441,30.987112,41.580501
CloseRelativeEMA20,above_ema20_strong,range,long,60m,DISCOVERY_REJECTED,7404,6323,6.685648,1.685648,-0.814352,-3.314352,1.031651,0.985073,0.940689,48.608860,47.447326,46.596434,406793.497065,394312.959669,397908.296786,403937.759390,389203.502398,413742.965002,3599,3805,3513,3891,3450,3954,48.608860,1.031651,6.685648,1.800000,-27.432696,-5.068589,true,true,false,51.273372,19.869067,40.801693
CloseRelativeEMA20,above_ema20_strong,compressed_up,long,15m,DISCOVERY_REJECTED,778,699,6.674029,1.674029,-0.825971,-3.325971,1.048067,0.977141,0.911249,48.843188,46.658098,45.886889,28398.035811,27095.641091,27468.867988,28111.473268,26568.245868,29155.851147,380,398,363,415,357,421,48.843188,1.048067,6.674029,3.250000,-60.949764,-10.335247,false,false,false,76.362737,30.491665,51.407191
TakerBuyRatio,taker_sell_heavy,compressed_up,long,240m,DISCOVERY_REJECTED,9060,8314,6.451872,1.451872,-1.048128,-3.548128,1.021699,0.984629,0.948940,49.205298,48.410596,47.704194,619359.113447,606205.157592,608309.208892,617805.253036,597425.379223,629571.423367,4458,4602,4386,4674,4322,4738,49.205298,1.021699,6.451872,2.800000,-23.865431,-3.387537,false,false,true,62.697512,28.836345,39.128226
BTCContext60,btc_up,trend_down,short,240m,DISCOVERY_REJECTED,9157,7754,6.342305,1.342305,-1.157695,-3.657695,1.021497,0.981837,0.943774,48.574861,47.744895,46.980452,584078.864432,571787.378143,573047.372204,583648.385915,562203.941677,595697.455388,4448,4709,4372,4785,4302,4855,48.574861,1.021497,6.342305,1.300000,-51.227669,-5.872677,true,false,false,44.682194,38.461245,78.418457
ETHContext60,eth_down_strong,range,long,120m,DISCOVERY_REJECTED,16679,12476,6.211129,1.211129,-1.288871,-3.788871,1.021276,0.977837,0.936220,51.399964,50.404701,49.391450,969664.313315,949463.889886,948439.692431,969936.769001,927631.188389,990825.764959,8573,8106,8407,8272,8238,8441,51.399964,1.021276,6.211129,8.500000,-22.744729,-2.420620,true,false,false,51.667562,24.538077,34.205090
TakerBuyRatio,taker_balanced,compressed_up,long,240m,DISCOVERY_REJECTED,6687,6271,6.205930,1.205930,-1.294070,-3.794070,1.017705,0.981350,0.946325,49.364438,48.586810,47.674592,463535.713525,455471.658514,455348.098228,464001.543217,447307.785424,472678.730413,3301,3386,3249,3438,3188,3499,49.364438,1.017705,6.205930,3.000000,-19.348263,-15.601546,false,false,false,51.231216,23.562097,30.682617
ATRPct14,atr_pct_14_mid,range,long,240m,DISCOVERY_REJECTED,68277,38332,6.059458,1.059458,-1.440542,-3.940542,1.012643,0.983062,0.954344,50.381534,49.763464,49.203978,5793812.779047,5721476.197208,5708333.566611,5806689.484772,5623870.464070,5892918.882230,34399,33878,33977,34300,33595,34682,50.381534,1.012643,6.059458,6.600000,-29.499282,-4.128269,true,false,false,42.222654,43.994128,45.969846
ETHContext60,eth_down_strong,trend_down,long,120m,DISCOVERY_REJECTED,28667,16397,6.055041,1.055041,-1.444959,-3.944959,1.017426,0.976596,0.937341,52.597063,51.735445,50.845920,1765870.274101,1735625.407978,1728489.954288,1769912.588165,1691750.329865,1804840.463742,15078,13589,14831,13836,14576,14091,52.597063,1.017426,6.055041,12.100000,-47.365400,-3.865722,true,false,false,47.792313,19.130633,36.800703
Return15,return15_down_strong,compressed_down,long,15m,DISCOVERY_REJECTED,1168,1104,5.812327,0.812327,-1.687673,-4.187673,1.022463,0.954877,0.891704,51.027397,49.571918,48.801370,43187.646192,42238.848809,41713.851936,43685.054553,40273.840060,45165.042677,596,572,579,589,570,598,51.027397,1.022463,5.812327,6.850000,-45.564970,-5.132680,false,false,false,57.362414,29.634199,62.182382
